time (us), GPS_fixType, GPS_numSat, GPS_coord[0], GPS_coord[1], GPS_altitude, GPS_speed (m/s), GPS_ground_course, GPS_hdop, GPS_eph, GPS_epv
356666739, 2, 20, 47.5635611, -122.0828283, 9, 0.33, 277.6, 147, 87, 161
356847349, 2, 19, 47.5635611, -122.0828283, 9, 0.33, 277.6, 148, 87, 161
356867432, 2, 19, 47.5635610, -122.0828291, 9, 0.33, 273.8, 148, 73, 135
357048096, 2, 19, 47.5635610, -122.0828300, 9, 0.33, 273.8, 148, 73, 136
357268859, 2, 19, 47.5635610, -122.0828306, 9, 0.21, 276.1, 148, 73, 136
357469553, 2, 19, 47.5635610, -122.0828311, 9, 0.17, 276.1, 148, 73, 136
357670346, 2, 19, 47.5635610, -122.0828316, 9, 0.14, 276.1, 148, 73, 136
357777729, 2, 19, 47.5635610, -122.0828316, 9, 0.14, 276.1, 148, 73, 136
357850971, 2, 20, 47.5635610, -122.0828316, 9, 0.14, 276.1, 147, 73, 136
357871106, 2, 20, 47.5635612, -122.0828318, 9, 0.13, 276.1, 147, 73, 136
358071833, 2, 20, 47.5635614, -122.0828320, 9, 0.13, 276.1, 147, 75, 140
358272603, 2, 20, 47.5635614, -122.0828321, 9, 0.07, 276.1, 147, 83, 155
358473454, 2, 20, 47.5635616, -122.0828320, 9, 0.09, 276.1, 147, 88, 164
358674041, 2, 20, 47.5635617, -122.0828317, 9, 0.05, 276.1, 147, 91, 170
358874838, 2, 20, 47.5635618, -122.0828313, 9, 0.05, 276.1, 147, 93, 174
359075595, 2, 20, 47.5635619, -122.0828310, 9, 0.05, 276.1, 147, 95, 176
359276220, 2, 20, 47.5635620, -122.0828305, 9, 0.04, 276.1, 147, 94, 174
359457014, 2, 19, 47.5635620, -122.0828305, 9, 0.04, 276.1, 148, 94, 174
359477073, 2, 19, 47.5635619, -122.0828303, 9, 0.07, 276.1, 148, 78, 145
359677813, 2, 19, 47.5635619, -122.0828301, 9, 0.11, 276.1, 148, 73, 135
359858447, 2, 20, 47.5635620, -122.0828297, 9, 0.11, 276.1, 147, 73, 135
360079263, 2, 20, 47.5635621, -122.0828293, 9, 0.09, 276.1, 147, 77, 143
360259930, 2, 19, 47.5635620, -122.0828290, 9, 0.09, 276.1, 148, 73, 135
360480707, 2, 19, 47.5635619, -122.0828288, 9, 0.05, 276.1, 148, 73, 134
360661429, 2, 19, 47.5635617, -122.0828287, 9, 0.05, 276.1, 148, 73, 134
360862173, 2, 19, 47.5635615, -122.0828286, 9, 0.14, 276.1, 148, 73, 134
361062883, 2, 19, 47.5635613, -122.0828284, 9, 0.15, 276.1, 148, 73, 134
361263642, 2, 19, 47.5635610, -122.0828282, 9, 0.11, 276.1, 148, 73, 134
361464389, 2, 19, 47.5635608, -122.0828281, 9, 0.13, 276.1, 148, 73, 135
361665067, 2, 19, 47.5635605, -122.0828280, 9, 0.16, 276.1, 148, 73, 134
361865843, 2, 19, 47.5635604, -122.0828279, 9, 0.12, 276.1, 148, 73, 134
361888934, 2, 19, 47.5635604, -122.0828279, 9, 0.11, 276.1, 148, 73, 134
362066615, 2, 19, 47.5635602, -122.0828279, 9, 0.11, 276.1, 148, 73, 134
362267282, 2, 19, 47.5635601, -122.0828281, 9, 0.08, 276.1, 148, 73, 135
362488092, 2, 19, 47.5635602, -122.0828282, 9, 0.06, 276.1, 148, 73, 135
362668756, 2, 19, 47.5635603, -122.0828283, 9, 0.06, 276.1, 148, 73, 135
362869461, 2, 19, 47.5635604, -122.0828284, 9, 0.08, 276.1, 148, 73, 135
363070210, 2, 19, 47.5635605, -122.0828286, 9, 0.09, 276.1, 148, 73, 135
363271013, 2, 19, 47.5635606, -122.0828285, 9, 0.08, 276.1, 148, 73, 135
363471719, 2, 19, 47.5635607, -122.0828284, 9, 0.10, 276.1, 148, 73, 135
363672517, 2, 19, 47.5635608, -122.0828284, 9, 0.09, 276.1, 148, 73, 135
363873231, 2, 19, 47.5635609, -122.0828285, 9, 0.08, 276.1, 148, 73, 135
364073936, 2, 19, 47.5635610, -122.0828284, 9, 0.05, 276.1, 148, 73, 135
364274650, 2, 19, 47.5635611, -122.0828283, 9, 0.10, 276.1, 148, 73, 135
364461339, 2, 20, 47.5635612, -122.0828281, 9, 0.07, 276.1, 147, 74, 135
364876834, 2, 20, 47.5635611, -122.0828280, 9, 0.08, 276.1, 147, 74, 135
365077763, 2, 20, 47.5635612, -122.0828277, 9, 0.10, 276.1, 147, 74, 135
365278553, 2, 20, 47.5635613, -122.0828273, 9, 0.16, 276.1, 147, 74, 135
365478628, 2, 20, 47.5635614, -122.0828269, 9, 0.18, 276.1, 147, 74, 135
365679287, 2, 20, 47.5635614, -122.0828266, 9, 0.21, 330.9, 147, 73, 135
365880298, 2, 20, 47.5635614, -122.0828260, 9, 0.20, 330.9, 147, 73, 134
366000836, 2, 20, 47.5635614, -122.0828260, 9, 0.25, 37.0, 147, 73, 134
366082130, 2, 20, 47.5635614, -122.0828255, 9, 0.25, 37.0, 147, 73, 134
366281148, 2, 20, 47.5635614, -122.0828250, 9, 0.21, 60.8, 147, 73, 135
366502108, 2, 20, 47.5635613, -122.0828245, 9, 0.24, 91.3, 147, 73, 135
366682101, 2, 20, 47.5635611, -122.0828237, 9, 0.24, 91.3, 147, 73, 135
366882887, 2, 20, 47.5635611, -122.0828229, 9, 0.30, 96.0, 147, 73, 135
367083546, 2, 20, 47.5635609, -122.0828222, 9, 0.34, 96.0, 147, 73, 135
367283612, 2, 20, 47.5635608, -122.0828213, 9, 0.35, 103.9, 147, 73, 135
367484354, 2, 20, 47.5635606, -122.0828203, 9, 0.36, 100.7, 147, 73, 134
367685136, 2, 20, 47.5635604, -122.0828194, 9, 0.39, 99.3, 147, 73, 134
367885845, 2, 20, 47.5635602, -122.0828182, 9, 0.36, 101.7, 147, 73, 134
368086591, 2, 20, 47.5635599, -122.0828172, 9, 0.49, 102.1, 147, 73, 134
368287372, 2, 20, 47.5635596, -122.0828158, 9, 0.40, 103.2, 147, 73, 134
368488063, 2, 20, 47.5635594, -122.0828149, 9, 0.53, 102.3, 147, 73, 134
368688833, 2, 20, 47.5635591, -122.0828135, 9, 0.37, 102.9, 147, 73, 134
368889569, 2, 20, 47.5635588, -122.0828124, 9, 0.62, 105.0, 147, 73, 134
369090267, 2, 20, 47.5635585, -122.0828110, 9, 0.47, 104.5, 147, 73, 134
369290987, 2, 20, 47.5635581, -122.0828093, 9, 0.55, 103.6, 147, 73, 134
369491710, 2, 20, 47.5635577, -122.0828079, 9, 0.63, 102.6, 147, 73, 134
369692343, 2, 20, 47.5635576, -122.0828065, 9, 0.56, 105.7, 147, 73, 134
369893129, 2, 20, 47.5635572, -122.0828051, 9, 0.57, 102.1, 147, 73, 134
370093182, 2, 20, 47.5635570, -122.0828037, 9, 0.52, 104.9, 147, 73, 134
370113252, 2, 20, 47.5635570, -122.0828037, 9, 0.54, 103.3, 147, 73, 134
370293924, 2, 20, 47.5635565, -122.0828021, 9, 0.54, 103.3, 147, 73, 134
370494595, 2, 20, 47.5635563, -122.0828007, 9, 0.56, 107.8, 147, 73, 134
370695357, 2, 20, 47.5635560, -122.0827992, 9, 0.57, 103.2, 147, 73, 134
370896117, 2, 20, 47.5635556, -122.0827976, 9, 0.57, 102.6, 147, 73, 134
371096840, 2, 20, 47.5635553, -122.0827961, 9, 0.60, 103.5, 147, 73, 134
371297646, 2, 20, 47.5635549, -122.0827953, 9, 0.61, 107.1, 147, 73, 134
371498413, 2, 20, 47.5635546, -122.0827958, 9, 0.37, 108.7, 147, 73, 134
371699063, 2, 20, 47.5635540, -122.0827976, 9, 0.25, 108.7, 147, 73, 134
371899878, 2, 20, 47.5635541, -122.0828006, 9, 0.68, 213.4, 147, 73, 134
372100685, 2, 20, 47.5635547, -122.0828042, 9, 1.07, 255.0, 147, 73, 134
372301362, 2, 20, 47.5635555, -122.0828079, 9, 1.40, 274.2, 147, 73, 134
372502102, 2, 20, 47.5635565, -122.0828118, 8, 1.49, 281.5, 147, 73, 134
372702858, 2, 20, 47.5635574, -122.0828155, 8, 1.57, 286.4, 147, 73, 134
372903531, 2, 20, 47.5635584, -122.0828184, 8, 1.50, 288.1, 147, 73, 134
373104272, 2, 20, 47.5635597, -122.0828209, 8, 1.30, 292.0, 147, 73, 134
373305042, 2, 20, 47.5635609, -122.0828225, 8, 1.12, 299.4, 147, 73, 134
373505776, 2, 20, 47.5635617, -122.0828235, 8, 0.85, 305.0, 147, 73, 134
373706551, 2, 20, 47.5635626, -122.0828244, 8, 0.59, 310.6, 147, 73, 134
373907282, 2, 20, 47.5635634, -122.0828253, 8, 0.55, 317.5, 147, 73, 134
374107968, 2, 20, 47.5635636, -122.0828257, 8, 0.56, 323.6, 147, 73, 134
374224381, 2, 20, 47.5635636, -122.0828257, 8, 0.24, 321.5, 147, 73, 134
374308650, 2, 20, 47.5635641, -122.0828261, 8, 0.24, 321.5, 147, 73, 134
374509286, 2, 20, 47.5635643, -122.0828263, 8, 0.27, 325.5, 147, 73, 134
374710145, 2, 20, 47.5635645, -122.0828266, 8, 0.17, 325.5, 147, 73, 134
374910087, 2, 20, 47.5635647, -122.0828267, 8, 0.16, 325.5, 147, 73, 135
375110920, 2, 20, 47.5635645, -122.0828271, 8, 0.14, 325.5, 147, 73, 135
375311627, 2, 20, 47.5635640, -122.0828274, 8, 0.14, 325.5, 147, 73, 135
375512656, 2, 20, 47.5635633, -122.0828269, 8, 0.25, 269.2, 147, 73, 135
375713480, 2, 20, 47.5635623, -122.0828270, 8, 0.47, 187.7, 147, 73, 135
375914245, 2, 20, 47.5635612, -122.0828267, 8, 0.47, 187.7, 147, 73, 135
376114899, 2, 20, 47.5635604, -122.0828261, 8, 0.54, 177.6, 147, 73, 136
376314883, 2, 20, 47.5635595, -122.0828242, 8, 0.46, 165.1, 147, 73, 136
376515721, 2, 20, 47.5635588, -122.0828221, 8, 0.86, 122.1, 147, 73, 136
376716571, 2, 20, 47.5635581, -122.0828199, 8, 0.83, 115.6, 147, 73, 136
376917224, 2, 20, 47.5635577, -122.0828182, 8, 0.83, 115.6, 147, 73, 136
377118026, 2, 20, 47.5635574, -122.0828176, 8, 0.64, 114.3, 147, 74, 136
377318795, 2, 20, 47.5635572, -122.0828184, 8, 0.25, 114.3, 147, 74, 136
377519408, 2, 20, 47.5635573, -122.0828197, 8, 0.29, 141.3, 147, 74, 137
377720229, 2, 20, 47.5635577, -122.0828213, 8, 0.51, 244.5, 147, 74, 137
377921049, 2, 20, 47.5635577, -122.0828223, 8, 0.50, 272.9, 147, 74, 137
378121732, 2, 20, 47.5635581, -122.0828227, 8, 0.50, 272.9, 147, 73, 137
378322480, 2, 20, 47.5635584, -122.0828225, 8, 0.28, 282.0, 147, 73, 136
378336534, 2, 20, 47.5635584, -122.0828225, 8, 0.28, 282.0, 147, 73, 136
378523249, 2, 20, 47.5635586, -122.0828218, 8, 0.27, 324.0, 147, 73, 136
378723996, 2, 20, 47.5635590, -122.0828210, 8, 0.33, 25.0, 147, 73, 136
378924757, 2, 20, 47.5635594, -122.0828200, 9, 0.43, 50.0, 147, 73, 136
379125519, 2, 20, 47.5635596, -122.0828189, 9, 0.41, 56.3, 147, 73, 136
379326270, 2, 20, 47.5635600, -122.0828177, 9, 0.48, 61.7, 147, 73, 136
379527093, 2, 20, 47.5635603, -122.0828168, 9, 0.40, 65.5, 147, 73, 136
379727845, 2, 20, 47.5635606, -122.0828159, 9, 0.31, 65.5, 147, 73, 136
379928468, 2, 20, 47.5635607, -122.0828150, 9, 0.32, 70.8, 147, 73, 136
380129304, 2, 20, 47.5635608, -122.0828144, 9, 0.27, 73.1, 147, 73, 136
380330054, 2, 20, 47.5635609, -122.0828138, 9, 0.29, 76.4, 147, 73, 136
380530700, 2, 20, 47.5635610, -122.0828131, 9, 0.28, 77.5, 147, 73, 136
380731455, 2, 20, 47.5635611, -122.0828124, 9, 0.27, 81.9, 147, 73, 136
380932218, 2, 20, 47.5635610, -122.0828123, 9, 0.05, 81.9, 147, 73, 136
381132866, 2, 20, 47.5635609, -122.0828127, 9, 0.16, 81.9, 147, 73, 136
381333607, 2, 20, 47.5635607, -122.0828134, 9, 0.27, 163.6, 147, 73, 136
381534391, 2, 20, 47.5635605, -122.0828142, 9, 0.29, 203.2, 147, 73, 136
381735048, 2, 20, 47.5635601, -122.0828150, 9, 0.29, 220.7, 147, 73, 136
381935852, 2, 20, 47.5635598, -122.0828161, 9, 0.36, 229.0, 147, 73, 136
382136582, 2, 20, 47.5635595, -122.0828170, 9, 0.27, 231.0, 147, 73, 135
382337284, 2, 20, 47.5635590, -122.0828180, 9, 0.41, 226.7, 147, 73, 135
382447697, 2, 20, 47.5635590, -122.0828180, 9, 0.41, 226.7, 147, 73, 135
382537968, 2, 20, 47.5635585, -122.0828187, 9, 0.30, 223.3, 147, 73, 136
382738728, 2, 20, 47.5635580, -122.0828195, 9, 0.39, 221.4, 147, 73, 136
382939366, 2, 20, 47.5635575, -122.0828201, 9, 0.31, 221.4, 147, 73, 136
383140178, 2, 20, 47.5635572, -122.0828211, 8, 0.34, 231.2, 147, 74, 135
383340993, 2, 20, 47.5635571, -122.0828217, 8, 0.28, 238.7, 147, 74, 136
383541669, 2, 20, 47.5635571, -122.0828225, 8, 0.29, 252.0, 147, 74, 135
383742381, 2, 20, 47.5635571, -122.0828234, 8, 0.35, 258.4, 147, 74, 135
383943153, 2, 20, 47.5635570, -122.0828242, 8, 0.26, 258.2, 147, 74, 135
384143860, 2, 20, 47.5635569, -122.0828251, 8, 0.27, 256.9, 147, 73, 135
384344644, 2, 20, 47.5635567, -122.0828261, 8, 0.20, 256.9, 147, 73, 135
384545480, 2, 20, 47.5635566, -122.0828266, 8, 0.16, 256.9, 147, 73, 135
384726075, 2, 20, 47.5635564, -122.0828272, 8, 0.16, 256.9, 147, 73, 135
384946848, 2, 20, 47.5635562, -122.0828274, 8, 0.10, 256.9, 147, 73, 135
385147600, 2, 20, 47.5635560, -122.0828277, 8, 0.13, 256.9, 147, 73, 135
385348284, 2, 20, 47.5635558, -122.0828278, 8, 0.15, 256.9, 147, 73, 135
385549060, 2, 20, 47.5635554, -122.0828279, 8, 0.18, 256.9, 147, 73, 135
385749811, 2, 20, 47.5635551, -122.0828280, 8, 0.17, 256.9, 147, 73, 135
385950549, 2, 20, 47.5635548, -122.0828281, 8, 0.16, 256.9, 147, 73, 134
386151304, 2, 20, 47.5635543, -122.0828280, 8, 0.24, 218.6, 147, 73, 134
386352053, 2, 20, 47.5635539, -122.0828280, 8, 0.21, 218.6, 147, 73, 134
386552811, 2, 20, 47.5635537, -122.0828282, 8, 0.11, 218.6, 147, 73, 135
386558838, 2, 20, 47.5635537, -122.0828282, 8, 0.11, 218.6, 147, 73, 135
386753559, 2, 20, 47.5635538, -122.0828282, 8, 0.06, 218.6, 147, 73, 135
386954292, 2, 20, 47.5635541, -122.0828287, 8, 0.22, 218.6, 147, 73, 135
387154977, 2, 20, 47.5635546, -122.0828291, 8, 0.28, 289.0, 147, 73, 135
387335698, 2, 20, 47.5635550, -122.0828295, 8, 0.28, 289.0, 147, 73, 135
387536424, 2, 20, 47.5635554, -122.0828300, 8, 0.28, 315.5, 147, 73, 135
387757136, 2, 20, 47.5635558, -122.0828304, 8, 0.27, 334.3, 147, 73, 135
387937880, 2, 20, 47.5635562, -122.0828308, 8, 0.27, 334.3, 147, 73, 135
388138658, 2, 20, 47.5635566, -122.0828310, 8, 0.23, 334.3, 147, 73, 135
388359438, 2, 20, 47.5635570, -122.0828311, 8, 0.23, 334.3, 147, 73, 135
388560139, 2, 20, 47.5635573, -122.0828310, 8, 0.17, 334.3, 147, 73, 135
388740814, 2, 20, 47.5635575, -122.0828310, 8, 0.17, 334.3, 147, 73, 135
388941487, 2, 20, 47.5635578, -122.0828309, 8, 0.12, 334.3, 147, 73, 135
389142329, 2, 20, 47.5635580, -122.0828309, 8, 0.11, 334.3, 147, 73, 135
389343106, 2, 20, 47.5635581, -122.0828307, 8, 0.10, 334.3, 147, 73, 135
389563903, 2, 20, 47.5635582, -122.0828305, 8, 0.09, 334.3, 147, 73, 135
389744602, 2, 20, 47.5635582, -122.0828302, 8, 0.09, 334.3, 147, 73, 135
389945417, 2, 20, 47.5635582, -122.0828300, 8, 0.10, 334.3, 147, 73, 135
390146172, 2, 20, 47.5635582, -122.0828297, 8, 0.09, 334.3, 147, 73, 135
390346938, 2, 20, 47.5635583, -122.0828294, 8, 0.10, 334.3, 147, 73, 134
390547729, 2, 20, 47.5635584, -122.0828293, 8, 0.08, 334.3, 147, 73, 134
390670110, 2, 20, 47.5635584, -122.0828293, 8, 0.06, 334.3, 147, 73, 134
390748368, 2, 20, 47.5635585, -122.0828293, 8, 0.06, 334.3, 147, 73, 134
391149906, 2, 20, 47.5635586, -122.0828293, 8, 0.06, 334.3, 147, 73, 134
391350573, 2, 20, 47.5635587, -122.0828293, 8, 0.05, 334.3, 147, 73, 134
391752023, 2, 20, 47.5635587, -122.0828292, 8, 0.02, 334.3, 147, 73, 134
391952725, 2, 20, 47.5635586, -122.0828292, 8, 0.00, 334.3, 147, 73, 134
392153455, 2, 20, 47.5635585, -122.0828292, 8, 0.04, 334.3, 147, 73, 134
392353304, 2, 20, 47.5635584, -122.0828291, 8, 0.05, 334.3, 147, 73, 134
392553920, 2, 20, 47.5635584, -122.0828290, 8, 0.11, 334.3, 147, 72, 134
392754756, 2, 20, 47.5635583, -122.0828289, 8, 0.09, 334.3, 147, 72, 134
392955502, 2, 20, 47.5635581, -122.0828288, 8, 0.15, 334.3, 147, 72, 133
393156199, 2, 20, 47.5635581, -122.0828290, 8, 0.14, 334.3, 147, 72, 133
393356959, 2, 20, 47.5635580, -122.0828295, 8, 0.10, 334.3, 147, 72, 133
393557742, 2, 20, 47.5635578, -122.0828300, 8, 0.18, 334.3, 147, 72, 133
393758428, 2, 20, 47.5635577, -122.0828305, 8, 0.24, 292.7, 147, 72, 133
393959153, 2, 20, 47.5635576, -122.0828311, 8, 0.20, 292.7, 147, 72, 133
394159903, 2, 20, 47.5635573, -122.0828315, 8, 0.20, 292.7, 147, 72, 133
394360603, 2, 20, 47.5635570, -122.0828319, 8, 0.22, 264.3, 147, 72, 133
394561309, 2, 20, 47.5635567, -122.0828323, 8, 0.22, 264.3, 147, 72, 133
394762114, 2, 20, 47.5635563, -122.0828327, 8, 0.24, 231.2, 147, 72, 133
394781195, 2, 20, 47.5635563, -122.0828327, 8, 0.24, 231.2, 147, 72, 133
394962867, 2, 20, 47.5635558, -122.0828332, 8, 0.23, 231.2, 147, 72, 133
395163568, 2, 20, 47.5635554, -122.0828334, 8, 0.27, 213.1, 147, 72, 133
395364315, 2, 20, 47.5635552, -122.0828337, 8, 0.23, 213.1, 147, 72, 133
395565058, 2, 20, 47.5635550, -122.0828339, 8, 0.19, 213.1, 147, 72, 133
395765853, 2, 20, 47.5635549, -122.0828341, 8, 0.10, 213.1, 147, 72, 133
395966585, 2, 20, 47.5635548, -122.0828343, 8, 0.07, 213.1, 147, 72, 134
396167322, 2, 20, 47.5635546, -122.0828344, 8, 0.07, 213.1, 147, 72, 134
396368056, 2, 20, 47.5635544, -122.0828345, 8, 0.07, 213.1, 147, 72, 134
396568766, 2, 20, 47.5635542, -122.0828347, 8, 0.08, 213.1, 147, 73, 134
396769536, 2, 20, 47.5635540, -122.0828348, 8, 0.12, 213.1, 147, 73, 134
396970274, 2, 20, 47.5635537, -122.0828346, 8, 0.17, 213.1, 147, 73, 134
397171025, 2, 20, 47.5635534, -122.0828344, 8, 0.14, 213.1, 147, 73, 134
397371785, 2, 20, 47.5635529, -122.0828343, 8, 0.20, 213.1, 147, 73, 134
397572504, 2, 20, 47.5635526, -122.0828342, 8, 0.25, 191.0, 147, 73, 134
397773208, 2, 20, 47.5635521, -122.0828339, 8, 0.23, 191.0, 147, 73, 134
397973981, 2, 20, 47.5635516, -122.0828336, 8, 0.30, 165.8, 147, 73, 134
398174660, 2, 20, 47.5635513, -122.0828334, 8, 0.30, 161.5, 147, 73, 134
398374443, 2, 20, 47.5635514, -122.0828334, 8, 0.20, 161.5, 147, 73, 134
398575132, 2, 20, 47.5635519, -122.0828337, 8, 0.02, 161.5, 147, 73, 134
398775766, 2, 20, 47.5635527, -122.0828342, 8, 0.29, 80.1, 147, 73, 135
398892240, 2, 20, 47.5635527, -122.0828342, 8, 0.49, 359.9, 147, 73, 135
398976530, 2, 20, 47.5635537, -122.0828347, 8, 0.49, 359.9, 147, 73, 135
399176358, 2, 20, 47.5635546, -122.0828351, 8, 0.56, 349.4, 147, 73, 135
399376412, 2, 20, 47.5635556, -122.0828357, 7, 0.56, 344.2, 147, 73, 135
399577293, 2, 20, 47.5635567, -122.0828364, 7, 0.60, 341.5, 147, 73, 135
399777333, 2, 20, 47.5635578, -122.0828369, 7, 0.63, 338.6, 147, 73, 135
399978011, 2, 20, 47.5635584, -122.0828373, 7, 0.61, 339.6, 147, 73, 135
400178757, 2, 20, 47.5635591, -122.0828377, 7, 0.51, 339.8, 147, 73, 135
400379497, 2, 20, 47.5635597, -122.0828380, 7, 0.41, 341.9, 147, 73, 135
400580225, 2, 20, 47.5635602, -122.0828381, 7, 0.38, 338.3, 147, 73, 135
400780986, 2, 20, 47.5635606, -122.0828378, 7, 0.31, 339.4, 147, 73, 135
400981770, 2, 20, 47.5635608, -122.0828379, 7, 0.29, 348.4, 147, 73, 135
401182444, 2, 20, 47.5635610, -122.0828380, 7, 0.19, 348.4, 147, 73, 135
401383200, 2, 20, 47.5635612, -122.0828379, 7, 0.23, 344.8, 147, 73, 135
401583932, 2, 20, 47.5635613, -122.0828381, 7, 0.13, 344.8, 147, 72, 135
401985416, 2, 20, 47.5635614, -122.0828382, 7, 0.11, 344.8, 147, 72, 135
402186121, 2, 20, 47.5635615, -122.0828382, 7, 0.09, 344.8, 147, 72, 134
402386828, 2, 20, 47.5635616, -122.0828382, 8, 0.07, 344.8, 147, 72, 134
402586572, 2, 20, 47.5635615, -122.0828382, 8, 0.05, 344.8, 147, 72, 134
402787291, 2, 20, 47.5635615, -122.0828381, 8, 0.01, 344.8, 147, 72, 134
402989027, 2, 20, 47.5635614, -122.0828377, 8, 0.04, 344.8, 147, 72, 134
403004095, 2, 20, 47.5635614, -122.0828377, 8, 0.04, 344.8, 147, 72, 134
403188792, 2, 20, 47.5635612, -122.0828376, 8, 0.10, 344.8, 147, 72, 134
403389590, 2, 20, 47.5635611, -122.0828376, 8, 0.11, 344.8, 147, 72, 134
403590302, 2, 20, 47.5635609, -122.0828375, 8, 0.12, 344.8, 147, 72, 134
403792019, 2, 20, 47.5635605, -122.0828371, 8, 0.12, 344.8, 147, 72, 134
403991775, 2, 20, 47.5635601, -122.0828369, 8, 0.18, 344.8, 147, 72, 134
404192486, 2, 20, 47.5635597, -122.0828368, 8, 0.23, 72.5, 147, 72, 134
404393199, 2, 20, 47.5635591, -122.0828364, 7, 0.23, 72.5, 147, 72, 134
404594944, 2, 20, 47.5635587, -122.0828362, 7, 0.34, 125.0, 147, 72, 134
404794611, 2, 20, 47.5635580, -122.0828359, 7, 0.25, 139.0, 147, 72, 135
404995322, 2, 20, 47.5635573, -122.0828353, 7, 0.34, 154.3, 147, 72, 135
405196084, 2, 20, 47.5635570, -122.0828354, 7, 0.47, 150.0, 147, 72, 134
405397839, 2, 20, 47.5635562, -122.0828345, 7, 0.19, 150.0, 147, 72, 134
405597595, 2, 20, 47.5635557, -122.0828345, 7, 0.49, 148.3, 147, 72, 134
405798318, 2, 20, 47.5635552, -122.0828344, 7, 0.24, 151.4, 147, 72, 134
405999024, 2, 20, 47.5635548, -122.0828342, 7, 0.28, 156.0, 147, 72, 134
406200821, 2, 20, 47.5635545, -122.0828341, 7, 0.22, 156.0, 147, 72, 134
406400611, 2, 20, 47.5635543, -122.0828340, 7, 0.15, 156.0, 147, 72, 134
406601292, 2, 20, 47.5635539, -122.0828340, 7, 0.06, 156.0, 147, 72, 134
406802068, 2, 20, 47.5635535, -122.0828341, 7, 0.06, 156.0, 147, 72, 133
407003902, 2, 20, 47.5635531, -122.0828341, 7, 0.07, 156.0, 147, 72, 133
407115290, 2, 20, 47.5635531, -122.0828341, 7, 0.07, 156.0, 147, 72, 133
407203590, 2, 20, 47.5635527, -122.0828342, 7, 0.07, 156.0, 147, 72, 133
407404381, 2, 20, 47.5635523, -122.0828342, 7, 0.06, 156.0, 147, 72, 133
407605137, 2, 20, 47.5635519, -122.0828343, 7, 0.08, 156.0, 147, 72, 133
407806854, 2, 20, 47.5635515, -122.0828346, 8, 0.07, 156.0, 147, 72, 132
407986555, 2, 19, 47.5635515, -122.0828346, 8, 0.07, 156.0, 163, 72, 132
408006619, 2, 19, 47.5635510, -122.0828345, 8, 0.14, 156.0, 163, 72, 132
408207382, 2, 19, 47.5635504, -122.0828348, 8, 0.12, 156.0, 163, 72, 132
